Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cancellation Date,Enrollment Date,Cancelled Before Cutoff,Enrolled After Cutoff,Promotion Customer,Tenure,Total Flights in Lifetime,Total Distance,Net Reward Points,Redeem Ratio,Months Since Last Flight,Flights in last 3 months,Flights in last 6 months,Engagement Score,Cancelled In Label Window,Churn,churn_risk_score,churn_risk_tier,segment,segment_name
420204,canada,british columbia,whistler,v6t 1y8,female,bachelor,86920.0,single,star,3038.83,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,13,14274,14274.0,0.0,0,6,11,0.1170598605287697,False,0,0.3401252949854996,Medium Risk,2,Occasional / Higher Churn Risk
107203,canada,british columbia,vancouver,v5r 1w3,female,master,94014.0,divorced,star,3044.79,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,37,53234,53234.0,0.0,0,7,8,0.1719962484893108,False,0,0.2422897774246428,Low Risk,1,"Champions (high flights, low churn)"
499563,canada,ontario,ottawa,k1g 4z0,male,college,73455.0,married,star,10013.78,2018 promotion,2018,4,2018.0,12.0,2018-12-01,2018-04-01,False,False,1,2,13,14961,22441.5,0.0,0,13,13,0.1660516262232419,True,1,0.708884327419453,High Risk,2,Occasional / Higher Churn Risk
171788,canada,ontario,sudbury,m5v 1g5,female,bachelor,103061.0,divorced,star,10090.41,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,21,17057,24803.5,0.031,0,19,21,0.2448680359218214,False,0,0.4429363186594915,Medium Risk,0,Engaged / Mid-Tier Loyalty
383701,canada,quebec,quebec city,g1b 3l5,male,bachelor,62937.0,married,star,3055.7,standard,2017,9,0.0,0.0,,2017-09-01,False,False,0,9,14,14044,13567.0,0.034,1,4,8,0.0949145859606626,False,0,0.2675926652313619,Low Risk,0,Engaged / Mid-Tier Loyalty
678341,canada,ontario,ottawa,k1f 2r2,female,bachelor,57018.0,married,star,3056.22,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,25,41357,41357.0,0.0,0,4,10,0.1148552391792088,False,0,0.1980007887974069,Low Risk,1,"Champions (high flights, low churn)"
279821,canada,ontario,trenton,k8v 4b2,male,bachelor,79531.0,married,star,3059.28,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,28,36369,34709.0,0.046,0,11,15,0.3598503486695372,False,0,0.1250472232185807,Low Risk,0,Engaged / Mid-Tier Loyalty
202784,canada,british columbia,victoria,v10 6t5,female,college,73455.0,single,star,3059.43,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,29,28418,28418.0,0.0,0,12,15,0.3754207269464787,False,0,0.1592784545104349,Low Risk,2,Occasional / Higher Churn Risk
470952,canada,ontario,toronto,p1j 8t7,male,college,73455.0,single,star,3074.11,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,0,0,0.0,0.0,999,0,0,0.0069892649881264,False,0,0.5276369348577657,Medium Risk,4,Dormant / Never Flew
790240,canada,british columbia,vancouver,v1e 4r6,female,college,73455.0,single,star,3074.11,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,27,43320,42897.0,0.01,0,5,10,0.1946692723612284,False,0,0.2283699989752369,Low Risk,1,"Champions (high flights, low churn)"
229612,canada,ontario,ottawa,k1f 2r2,female,bachelor,81366.0,married,star,3087.43,standard,2012,8,0.0,0.0,,2012-08-01,False,False,0,70,34,53493,51773.0,0.032,0,9,13,0.3527768021108016,False,0,0.1189194247587785,Low Risk,1,"Champions (high flights, low churn)"
852571,canada,ontario,toronto,m2m 7k8,male,doctor,155273.0,married,star,3088.0,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,25,38172,37720.0,0.012,1,1,4,0.2111285901541793,False,0,0.1977359240499824,Low Risk,1,"Champions (high flights, low churn)"
137161,canada,ontario,trenton,k8v 4b2,male,bachelor,64526.0,single,star,10145.44,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,10,17106,25659.0,0.0,0,8,10,0.127954434467542,False,0,0.6162967781040727,High Risk,2,Occasional / Higher Churn Risk
608493,canada,ontario,toronto,p1w 1k4,male,college,73455.0,single,star,3095.71,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,30,46594,46083.0,0.011,0,2,9,0.2681238751133592,False,0,0.2180009150977714,Low Risk,1,"Champions (high flights, low churn)"
360240,canada,british columbia,vancouver,v5r 1w3,female,bachelor,56358.0,divorced,star,3095.8,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,3,6351,6351.0,0.0,0,2,3,0.0461448191597756,False,0,0.4116320838533641,Medium Risk,2,Occasional / Higher Churn Risk
199509,canada,ontario,toronto,m8y 4k8,female,bachelor,47715.0,divorced,star,3096.51,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,23,32731,31926.0,0.025,1,6,11,0.2050747886987649,False,0,0.2211493182721485,Low Risk,2,Occasional / Higher Churn Risk
292497,canada,quebec,tremblant,h5y 2s9,male,bachelor,47715.0,divorced,star,3096.51,standard,2015,11,0.0,0.0,,2015-11-01,False,False,0,31,24,38511,37947.0,0.015,0,4,9,0.174266166777611,False,0,0.2254908367009966,Low Risk,1,"Champions (high flights, low churn)"
876426,canada,ontario,toronto,m2m 6j7,female,bachelor,47715.0,divorced,star,3096.51,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,32,57241,56871.0,0.006,0,7,10,0.2799319348474712,False,0,0.1846923910459822,Low Risk,1,"Champions (high flights, low churn)"
278213,canada,quebec,tremblant,h5y 2s9,male,college,73455.0,single,star,3097.92,standard,2017,11,0.0,0.0,,2017-11-01,False,False,0,7,19,26771,26771.0,0.0,0,9,13,0.1399711708885034,False,0,0.416162204093094,Medium Risk,2,Occasional / Higher Churn Risk
653400,canada,alberta,edmonton,t9g 1w3,female,bachelor,47445.0,married,star,3102.79,standard,2016,5,2018.0,8.0,2018-08-01,2016-05-01,False,False,0,25,34,48679,47642.0,0.021,0,4,8,0.1491132167092605,True,1,0.3093678583829265,Medium Risk,1,"Champions (high flights, low churn)"
400470,canada,alberta,edmonton,t3g 6y6,male,college,73455.0,married,star,3107.57,standard,2015,1,0.0,0.0,,2015-01-01,False,False,0,41,28,39930,38762.0,0.029,1,1,5,0.1721717162394132,False,0,0.240236213111924,Low Risk,1,"Champions (high flights, low churn)"
690641,canada,british columbia,victoria,v10 6t5,female,bachelor,71728.0,single,star,3115.7,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,9,9040,9040.0,0.0,1,2,3,0.2725572679038096,False,0,0.1877768035892468,Low Risk,2,Occasional / Higher Churn Risk
655325,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,48743.0,married,star,3118.98,standard,2013,2,0.0,0.0,,2013-02-01,False,False,0,64,27,47739,47286.0,0.009,0,8,11,0.3173646931274864,False,0,0.1719033688611475,Low Risk,1,"Champions (high flights, low churn)"
459835,canada,ontario,toronto,m2p 4f6,female,bachelor,65025.0,single,star,10477.68,2018 promotion,2018,2,2018.0,10.0,2018-10-01,2018-02-01,False,False,1,4,24,26472,39708.0,0.0,0,24,24,0.2879368357033757,True,1,0.6334652415073809,High Risk,2,Occasional / Higher Churn Risk
966227,canada,alberta,edmonton,t9g 1w3,male,college,73455.0,married,star,3123.08,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,3,5940,5940.0,0.0,0,3,3,0.0381498438766855,False,0,0.3393322663918049,Medium Risk,2,Occasional / Higher Churn Risk
871022,canada,ontario,toronto,m8y 4k8,male,bachelor,68938.0,single,star,10737.68,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,13,29233,43849.5,0.0,1,13,13,0.1716525373937269,False,0,0.5594317308263407,Medium Risk,2,Occasional / Higher Churn Risk
346163,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,57159.0,divorced,star,3126.27,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,19,36066,35464.0,0.017,3,0,3,0.207666100865563,False,0,0.2083026918330484,Low Risk,2,Occasional / Higher Churn Risk
966059,canada,quebec,quebec city,g1b 3l5,female,bachelor,67072.0,married,star,3129.11,standard,2013,5,0.0,0.0,,2013-05-01,False,False,0,61,35,58119,57827.0,0.005,3,0,6,0.2392725945372915,False,0,0.1930276318930587,Low Risk,1,"Champions (high flights, low churn)"
369853,canada,quebec,hull,j8y 3z5,female,college,73455.0,single,star,3133.02,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,18,32417,31164.0,0.039,0,14,18,0.185005895844691,False,0,0.3463873075357602,Medium Risk,0,Engaged / Mid-Tier Loyalty
267944,canada,saskatchewan,regina,s6j 3g0,male,college,73455.0,single,star,3135.58,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,21,26434,26434.0,0.0,0,3,8,0.2417520796115309,False,0,0.2435600659038757,Low Risk,2,Occasional / Higher Churn Risk
207110,canada,british columbia,vancouver,v6e 3d9,male,bachelor,68152.0,married,star,3136.43,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,16,30503,30075.0,0.014,2,4,6,0.1056287935824695,False,0,0.2537080896392436,Low Risk,2,Occasional / Higher Churn Risk
348463,canada,ontario,toronto,p5s 6r4,female,bachelor,68152.0,married,star,3136.43,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,24,37296,37296.0,0.0,1,4,6,0.2880612260149019,False,0,0.117993008124434,Low Risk,2,Occasional / Higher Churn Risk
764634,canada,quebec,montreal,h2t 9k8,male,bachelor,63737.0,married,star,3141.25,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,42,57989,57049.0,0.016,0,10,16,0.2480827063525477,False,0,0.2305718282551907,Low Risk,1,"Champions (high flights, low churn)"
453349,canada,quebec,quebec city,g1b 3l5,male,bachelor,75891.0,married,star,3142.81,standard,2012,8,0.0,0.0,,2012-08-01,False,False,0,70,34,55674,53941.0,0.031,0,6,10,0.3219366007562338,False,0,0.1279566963978289,Low Risk,1,"Champions (high flights, low churn)"
457489,canada,nova scotia,halifax,b3c 2m8,female,bachelor,58766.0,married,star,3155.46,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,16,27519,26334.0,0.043,4,0,3,0.1976205854737648,False,0,0.2450768664856924,Low Risk,0,Engaged / Mid-Tier Loyalty
864806,canada,quebec,quebec city,g1b 3l5,male,bachelor,58766.0,married,star,3155.46,standard,2014,7,0.0,0.0,,2014-07-01,False,False,0,47,16,23975,23194.0,0.033,1,1,4,0.1876870585965038,False,0,0.2014487026622037,Low Risk,0,Engaged / Mid-Tier Loyalty
340307,canada,quebec,tremblant,h5y 2s9,male,bachelor,66046.0,single,star,3157.55,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,13,12056,12056.0,0.0,4,0,1,0.1979582158016145,False,0,0.2331517732606099,Low Risk,2,Occasional / Higher Churn Risk
922634,canada,manitoba,winnipeg,r6y 4t5,male,bachelor,74530.0,married,star,3157.74,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,24,39978,39978.0,0.0,1,3,8,0.1843876832706485,False,0,0.19005675640918,Low Risk,1,"Champions (high flights, low churn)"
458963,canada,ontario,ottawa,k1f 2r2,female,bachelor,103081.0,married,star,3163.28,standard,2012,11,0.0,0.0,,2012-11-01,False,False,0,67,24,39661,39157.0,0.013,1,5,11,0.3113314912152198,False,0,0.1270431841528563,Low Risk,1,"Champions (high flights, low churn)"
599746,canada,ontario,toronto,m2m 7k8,female,college,73455.0,single,star,3167.66,standard,2012,11,0.0,0.0,,2012-11-01,False,False,0,67,22,25548,24752.0,0.031,1,6,9,0.3069757998221197,False,0,0.1797484273974208,Low Risk,0,Engaged / Mid-Tier Loyalty
631704,canada,alberta,edmonton,t3g 6y6,female,college,73455.0,single,star,3167.66,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,48,77738,77340.0,0.005,0,8,15,0.2830679405562042,False,0,0.2328957941820539,Low Risk,1,"Champions (high flights, low churn)"
948051,canada,british columbia,vancouver,v1e 4r6,female,bachelor,77010.0,divorced,star,3167.89,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,33,40400,38864.0,0.038,0,3,9,0.0643208067954511,False,0,0.2552408553011991,Low Risk,1,"Champions (high flights, low churn)"
113804,canada,quebec,montreal,h2t 2j6,female,college,73455.0,married,star,3173.03,standard,2016,11,0.0,0.0,,2016-11-01,False,False,0,19,16,24371,23030.0,0.055,0,1,1,0.0784405254273315,False,0,0.2403798134485007,Low Risk,0,Engaged / Mid-Tier Loyalty
607275,canada,ontario,trenton,k8v 4b2,female,high school or below,46395.0,single,star,3185.17,standard,2013,5,0.0,0.0,,2013-05-01,False,False,0,61,27,36652,35518.0,0.031,0,2,6,0.2503142763292448,False,0,0.1749589837528699,Low Risk,1,"Champions (high flights, low churn)"
836374,canada,british columbia,vancouver,v6e 3z3,female,high school or below,46395.0,single,star,3185.17,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,22,39387,39387.0,0.0,1,4,8,0.1899066820341825,False,0,0.2039401953562033,Low Risk,2,Occasional / Higher Churn Risk
408259,canada,ontario,toronto,p1j 8t7,female,college,73455.0,single,star,3189.67,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,26,46392,45817.0,0.012,0,3,10,0.1199653126631102,False,0,0.2474109811360041,Low Risk,1,"Champions (high flights, low churn)"
617079,canada,british columbia,vancouver,v6e 3d9,male,bachelor,77872.0,married,star,3196.58,standard,2016,8,0.0,0.0,,2016-08-01,False,False,0,22,23,27719,26805.0,0.033,0,7,10,0.1653743069718398,False,0,0.2584635016106134,Low Risk,0,Engaged / Mid-Tier Loyalty
675204,canada,quebec,montreal,h2y 2w2,female,college,73455.0,single,star,3199.7,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,37,54893,53351.0,0.028,0,7,11,0.1871777387367474,False,0,0.2556662698087871,Low Risk,1,"Champions (high flights, low churn)"
375768,canada,quebec,montreal,h2t 9k8,female,college,73455.0,married,star,3199.75,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,30,45731,44457.0,0.028,0,8,14,0.2883996382905022,False,0,0.20249441093638,Low Risk,1,"Champions (high flights, low churn)"
870169,canada,ontario,toronto,p1j 8t7,male,bachelor,17682.0,divorced,star,10972.07,2018 promotion,2018,4,0.0,0.0,,2018-04-01,False,False,1,2,16,32912,48884.0,0.01,1,16,16,0.2000040182331139,False,0,0.4883919034908688,Medium Risk,2,Occasional / Higher Churn Risk
282041,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,married,star,3200.8,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,25,38594,36936.0,0.043,0,6,6,0.2552095024222677,False,0,0.2056449142238191,Low Risk,0,Engaged / Mid-Tier Loyalty
585947,canada,manitoba,winnipeg,r2c 0m5,female,bachelor,49977.0,married,star,3207.47,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,33,46996,46996.0,0.0,1,4,5,0.2327016980361271,False,0,0.1756921125922814,Low Risk,1,"Champions (high flights, low churn)"
686561,canada,ontario,sudbury,m5v 1g5,female,bachelor,102682.0,married,star,10986.23,2018 promotion,2018,3,2018.0,11.0,2018-11-01,2018-03-01,False,False,1,3,20,23452,35178.0,0.0,0,20,20,0.2447728445091773,True,1,0.6005862609855778,High Risk,2,Occasional / Higher Churn Risk
758262,canada,quebec,montreal,h2t 9k8,male,bachelor,49608.0,married,star,3215.2,standard,2016,11,0.0,0.0,,2016-11-01,False,False,0,19,14,18628,17615.0,0.054,0,5,6,0.1248189309921966,False,0,0.2798119770295452,Low Risk,0,Engaged / Mid-Tier Loyalty
287097,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,82234.0,married,star,3218.61,standard,2016,7,0.0,0.0,,2016-07-01,False,False,0,23,23,35910,35910.0,0.0,0,6,9,0.1584835789200629,False,0,0.2016565350200897,Low Risk,2,Occasional / Higher Churn Risk
751594,canada,quebec,montreal,h4g 3t4,male,college,73455.0,single,star,3223.22,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,14,22959,22959.0,0.0,3,0,2,0.0645482844682672,False,0,0.2364765069837844,Low Risk,2,Occasional / Higher Churn Risk
198645,canada,ontario,toronto,p1l 8x8,male,bachelor,83332.0,married,star,3223.33,standard,2015,2,0.0,0.0,,2015-02-01,False,False,0,40,22,30160,29689.0,0.016,0,8,11,0.2366039895803966,False,0,0.2523483320019484,Low Risk,2,Occasional / Higher Churn Risk
948662,canada,quebec,hull,j8y 3z5,female,bachelor,53571.0,married,star,3225.4,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,28,43253,42742.0,0.012,1,4,7,0.2493174254193404,False,0,0.1775130065346115,Low Risk,1,"Champions (high flights, low churn)"
564138,canada,british columbia,vancouver,v5r 1w3,male,bachelor,77914.0,divorced,star,3230.58,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,27,40009,39675.0,0.008,1,3,7,0.2945742222297423,False,0,0.1273129399475107,Low Risk,1,"Champions (high flights, low churn)"
668253,canada,quebec,quebec city,g1b 3l5,male,bachelor,77914.0,divorced,star,3230.58,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,22,35635,35635.0,0.0,0,2,5,0.2489301126470138,False,0,0.1701060225106567,Low Risk,2,Occasional / Higher Churn Risk
746837,canada,new brunswick,moncton,e1a 2a7,female,bachelor,77914.0,divorced,star,3230.58,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,43,57095,54751.0,0.041,0,9,14,0.3446047514802205,False,0,0.1444308484278076,Low Risk,1,"Champions (high flights, low churn)"
983855,canada,nova scotia,halifax,b3j 9s2,female,bachelor,77914.0,divorced,star,3230.58,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,0,0,0.0,0.0,999,0,0,0.0040912840485944,False,0,0.4332662127742438,Medium Risk,4,Dormant / Never Flew
422121,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,single,star,3233.26,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,32,48550,47440.0,0.023,1,3,10,0.1606396841256122,False,0,0.244101853001824,Low Risk,1,"Champions (high flights, low churn)"
135076,canada,ontario,toronto,m1r 4k3,male,bachelor,87293.0,married,star,3235.36,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,21,21920,21210.0,0.032,0,9,9,0.1647042178083732,False,0,0.2931279693165866,Low Risk,0,Engaged / Mid-Tier Loyalty
602014,canada,british columbia,whistler,v6t 1y8,male,doctor,274634.0,divorced,star,3237.5,standard,2012,10,0.0,0.0,,2012-10-01,False,False,0,68,35,47388,46005.0,0.029,0,7,8,0.3111014242412092,False,0,0.1274225099958918,Low Risk,1,"Champions (high flights, low churn)"
520821,canada,british columbia,vancouver,v5r 1w3,male,bachelor,75990.0,married,star,3238.0,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,30,45789,45789.0,0.0,0,6,10,0.1431748010142126,False,0,0.2374044924692597,Low Risk,1,"Champions (high flights, low churn)"
711853,canada,ontario,toronto,m2p 4f6,male,college,73455.0,married,star,11039.32,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,5,6508,9291.0,0.048,0,5,5,0.0898846916330074,False,0,0.5196374415546501,Medium Risk,0,Engaged / Mid-Tier Loyalty
562737,canada,british columbia,dawson creek,u5i 4f1,female,doctor,123647.0,single,star,3239.12,standard,2016,5,0.0,0.0,,2016-05-01,False,False,0,25,33,47811,46322.0,0.031,0,8,13,0.1957807142587985,False,0,0.2235405359078322,Low Risk,1,"Champions (high flights, low churn)"
900151,canada,quebec,quebec city,g1b 3l5,male,bachelor,97176.0,divorced,star,3241.59,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,31,52962,52962.0,0.0,0,8,12,0.197643093676464,False,0,0.2069297350248272,Low Risk,1,"Champions (high flights, low churn)"
693494,canada,british columbia,victoria,v10 6t5,male,bachelor,56567.0,single,star,3241.84,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,5,7212,7212.0,0.0,0,5,5,0.072701463591041,False,0,0.456774316083789,Medium Risk,2,Occasional / Higher Churn Risk
176278,canada,ontario,toronto,m2z 4k1,female,bachelor,81741.0,divorced,star,3244.82,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,27,34403,33266.0,0.033,1,5,7,0.2277848046877375,False,0,0.2042960167035408,Low Risk,1,"Champions (high flights, low churn)"
632103,canada,newfoundland,st. john's,a1c 6h9,male,bachelor,70530.0,married,star,3259.89,standard,2013,6,0.0,0.0,,2013-06-01,False,False,0,60,23,30763,28969.0,0.058,0,7,12,0.3037509825937569,False,0,0.1706530526061364,Low Risk,0,Engaged / Mid-Tier Loyalty
606877,canada,british columbia,vancouver,v6e 3z3,male,college,73455.0,divorced,star,3261.02,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,24,33954,33954.0,0.0,0,6,8,0.1706037180891319,False,0,0.2226882742447052,Low Risk,2,Occasional / Higher Churn Risk
174743,canada,quebec,tremblant,h5y 2s9,male,bachelor,50800.0,divorced,star,3265.16,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,27,49756,48955.0,0.016,1,3,10,0.191143029572554,False,0,0.2047908209866007,Low Risk,1,"Champions (high flights, low churn)"
581396,canada,ontario,trenton,k8v 4b2,male,bachelor,50800.0,divorced,star,3265.16,standard,2017,4,0.0,0.0,,2017-04-01,False,False,0,14,22,29554,29554.0,0.0,0,6,11,0.1380250138586304,False,0,0.2359284692761045,Low Risk,2,Occasional / Higher Churn Risk
183052,canada,ontario,toronto,p1w 1k4,female,bachelor,52929.0,single,star,3267.71,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,29,35336,34210.0,0.032,0,8,11,0.1928213270578221,False,0,0.2335622247650787,Low Risk,1,"Champions (high flights, low churn)"
725326,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,married,star,3272.01,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,34,61685,60505.0,0.019,1,4,9,0.3099401256522333,False,0,0.1464606029189057,Low Risk,1,"Champions (high flights, low churn)"
