Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
790123,canada,saskatchewan,regina,s6j 3g0,female,bachelor,80722.0,married,star,3479.26,standard,2016,12,0.0,0.0
895778,canada,nova scotia,halifax,b3j 9s2,female,bachelor,80722.0,married,star,3479.26,standard,2018,8,0.0,0.0
283994,canada,ontario,toronto,p2t 6g3,male,bachelor,57542.0,married,star,3479.76,standard,2017,3,0.0,0.0
415067,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,star,3482.04,standard,2013,8,0.0,0.0
278676,canada,ontario,toronto,m2z 4k1,male,bachelor,79589.0,married,star,3482.69,standard,2013,1,0.0,0.0
694168,canada,british columbia,whistler,v6t 1y8,female,bachelor,57011.0,divorced,star,3484.14,standard,2017,2,2017.0,10.0
475713,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,single,star,3486.7,standard,2016,11,0.0,0.0
677068,canada,quebec,montreal,h2t 9k8,female,college,73455.0,single,star,3486.7,standard,2018,5,0.0,0.0
702284,canada,british columbia,victoria,v10 6t5,female,college,73455.0,married,star,3489.28,standard,2014,11,0.0,0.0
790303,canada,alberta,edmonton,t3g 6y6,female,bachelor,98485.0,divorced,star,3490.03,standard,2015,12,0.0,0.0
107835,canada,ontario,toronto,p1j 8t7,female,doctor,50363.0,single,star,3495.89,standard,2018,9,0.0,0.0
203950,canada,ontario,ottawa,k1f 2r2,female,bachelor,78145.0,married,star,3497.48,standard,2017,8,0.0,0.0
146354,canada,ontario,toronto,m2m 7k8,female,bachelor,97324.0,married,star,3500.45,standard,2018,1,0.0,0.0
512262,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,married,star,3500.86,standard,2014,8,0.0,0.0
652394,canada,quebec,montreal,h2y 2w2,female,college,73455.0,married,star,3500.86,standard,2014,12,0.0,0.0
762355,canada,ontario,toronto,p1w 1k4,female,high school or below,62283.0,married,star,3508.57,standard,2012,8,0.0,0.0
788759,canada,quebec,tremblant,h5y 2s9,male,high school or below,62283.0,married,star,3508.57,standard,2016,5,0.0,0.0
834081,canada,ontario,ottawa,k1g 4z0,female,college,73455.0,single,star,3515.46,standard,2014,4,0.0,0.0
420126,canada,british columbia,dawson creek,u5i 4f1,male,high school or below,49868.0,married,star,3515.83,standard,2018,5,0.0,0.0
842066,canada,ontario,thunder bay,k8t 5m5,male,bachelor,98353.0,married,star,3522.48,standard,2017,3,0.0,0.0
835920,canada,ontario,thunder bay,k8t 5m5,male,bachelor,58361.0,married,star,18484.81,2018 promotion,2018,2,0.0,0.0
108367,canada,ontario,toronto,m8y 4k8,female,bachelor,54794.0,married,star,3528.04,standard,2017,5,2018.0,1.0
172731,canada,ontario,toronto,p2t 6g3,male,bachelor,54794.0,married,star,3528.04,standard,2018,11,0.0,0.0
258102,canada,british columbia,vancouver,v6e 3d9,male,bachelor,54794.0,married,star,3528.04,standard,2012,9,0.0,0.0
750688,canada,ontario,thunder bay,k8t 5m5,female,bachelor,54794.0,married,star,3528.04,standard,2013,10,0.0,0.0
833704,canada,british columbia,vancouver,v5r 1w3,female,bachelor,54794.0,married,star,3528.04,standard,2014,9,0.0,0.0
906468,canada,quebec,montreal,h2y 4r4,male,bachelor,54794.0,married,star,3528.04,standard,2012,7,0.0,0.0
944821,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,54794.0,married,star,3528.04,standard,2017,3,0.0,0.0
484317,canada,quebec,montreal,h2t 2j6,female,bachelor,51579.0,married,star,3531.04,standard,2015,5,0.0,0.0
430813,canada,ontario,sudbury,m5v 1g5,female,college,73455.0,single,star,3531.35,standard,2012,9,0.0,0.0
982416,canada,ontario,trenton,k8v 4b2,female,bachelor,55123.0,single,star,3536.65,standard,2016,2,0.0,0.0
607662,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,star,3539.97,standard,2016,1,0.0,0.0
748701,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,star,3545.41,standard,2017,2,0.0,0.0
664705,canada,ontario,toronto,m2z 4k1,male,college,73455.0,single,star,3546.4,standard,2013,8,0.0,0.0
520163,canada,nova scotia,halifax,b3j 9s2,female,bachelor,87603.0,married,star,3548.15,standard,2016,11,0.0,0.0
604470,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,star,3548.4,standard,2015,9,0.0,0.0
587543,canada,quebec,tremblant,h5y 2s9,female,bachelor,74756.0,married,star,3554.85,standard,2018,6,0.0,0.0
855451,canada,british columbia,whistler,v6t 1y8,female,bachelor,74756.0,married,star,3554.85,standard,2017,4,2018.0,7.0
993328,canada,quebec,quebec city,g1b 3l5,male,bachelor,74756.0,married,star,3554.85,standard,2014,5,0.0,0.0
776153,canada,quebec,tremblant,h5y 2s9,male,bachelor,60500.0,married,star,3557.2,standard,2017,9,2018.0,5.0
100883,canada,manitoba,winnipeg,r3r 3t4,female,college,73455.0,single,star,3561.04,standard,2013,6,0.0,0.0
577124,canada,british columbia,dawson creek,u5i 4f1,female,college,73455.0,married,star,3567.5,standard,2017,1,0.0,0.0
613546,canada,quebec,tremblant,h5y 2s9,female,college,73455.0,married,star,3567.5,standard,2016,12,0.0,0.0
826271,canada,new brunswick,fredericton,e3b 2h2,female,college,73455.0,married,star,3567.5,standard,2017,10,2018.0,6.0
505790,canada,alberta,edmonton,t3g 6y6,female,bachelor,73008.0,married,star,3570.76,standard,2013,1,0.0,0.0
269120,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,married,star,3571.35,standard,2014,10,0.0,0.0
302198,canada,nova scotia,halifax,b3j 9s2,male,bachelor,85949.0,single,star,3571.35,standard,2013,4,0.0,0.0
221328,canada,ontario,ottawa,k1f 2r2,male,bachelor,86738.0,divorced,star,3571.83,standard,2013,5,0.0,0.0
195069,canada,new brunswick,moncton,e1a 2a7,female,bachelor,73447.0,divorced,star,3572.49,standard,2018,10,0.0,0.0
492966,canada,quebec,montreal,h2y 4r4,male,bachelor,93811.0,married,star,3579.77,standard,2016,6,0.0,0.0
875212,canada,quebec,montreal,h2t 2j6,male,bachelor,83990.0,married,star,3580.08,standard,2018,6,0.0,0.0
824133,canada,ontario,toronto,m2m 6j7,male,bachelor,67821.0,single,star,3585.88,standard,2017,2,0.0,0.0
909066,canada,quebec,tremblant,h5y 2s9,female,doctor,123495.0,married,star,3587.36,standard,2016,6,2017.0,2.0
650358,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,star,3588.93,standard,2014,2,0.0,0.0
787606,canada,ontario,trenton,k8v 4b2,female,college,73455.0,single,star,3588.93,standard,2017,4,0.0,0.0
338872,canada,saskatchewan,regina,s6j 3g0,female,bachelor,54550.0,divorced,star,3589.37,standard,2016,12,0.0,0.0
302657,canada,ontario,toronto,m2m 6j7,female,bachelor,89933.0,married,star,3589.71,standard,2018,8,0.0,0.0
686031,canada,british columbia,vancouver,v1e 4r6,female,college,73455.0,married,star,3591.07,standard,2017,1,0.0,0.0
875086,canada,british columbia,vancouver,v1e 4r6,female,bachelor,52405.0,divorced,star,3592.0,standard,2017,9,0.0,0.0
970783,canada,ontario,toronto,m8y 4k8,male,bachelor,52405.0,divorced,star,3592.0,standard,2017,9,0.0,0.0
734880,canada,ontario,thunder bay,k8t 5m5,male,doctor,150904.0,divorced,star,3593.13,standard,2013,7,0.0,0.0
898000,canada,alberta,calgary,t3e 2v9,female,college,73455.0,single,star,3595.31,standard,2012,6,0.0,0.0
578203,canada,ontario,kingston,m9k 2p4,female,bachelor,54367.0,married,star,3596.83,standard,2016,3,0.0,0.0
145688,canada,ontario,sudbury,m5v 1g5,female,master,118530.0,single,star,3600.93,standard,2018,1,0.0,0.0
207865,canada,ontario,toronto,m2z 4k1,female,master,118530.0,single,star,3600.93,standard,2016,12,0.0,0.0
727686,canada,ontario,thunder bay,k8t 5m5,female,master,118530.0,single,star,3600.93,standard,2015,2,2017.0,7.0
903797,canada,british columbia,dawson creek,u5i 4f1,female,master,118530.0,single,star,3600.93,standard,2014,11,0.0,0.0
954231,canada,british columbia,dawson creek,u5i 4f1,female,master,118530.0,single,star,3600.93,standard,2015,2,0.0,0.0
426141,canada,alberta,calgary,t3e 2v9,male,bachelor,47701.0,married,star,3605.86,standard,2018,12,0.0,0.0
619920,canada,quebec,montreal,h4g 3t4,male,doctor,87398.0,divorced,star,3605.97,standard,2013,10,0.0,0.0
725575,canada,manitoba,winnipeg,r6y 4t5,female,doctor,87398.0,divorced,star,3605.97,standard,2012,6,0.0,0.0
518622,canada,ontario,toronto,p5s 6r4,female,bachelor,78248.0,divorced,star,3611.18,standard,2014,4,0.0,0.0
658407,canada,manitoba,winnipeg,r2c 0m5,male,college,73455.0,single,star,3614.08,standard,2016,1,2018.0,2.0
982528,canada,quebec,montreal,h2y 2w2,male,college,73455.0,single,star,3614.08,standard,2017,9,2018.0,5.0
162568,canada,ontario,thunder bay,k8t 5m5,female,college,73455.0,single,star,3622.87,standard,2013,11,2016.0,7.0
623569,canada,alberta,edmonton,t3g 6y6,female,college,73455.0,single,star,3623.45,standard,2012,10,0.0,0.0
193722,canada,british columbia,vancouver,v6e 3d9,female,bachelor,59598.0,divorced,star,3624.9,standard,2017,1,0.0,0.0
462366,canada,ontario,toronto,p2t 6g3,female,bachelor,59598.0,divorced,star,3624.9,standard,2015,1,2017.0,7.0
113755,canada,british columbia,kelowna,v09 2e9,female,bachelor,63616.0,married,star,3633.05,standard,2013,3,0.0,0.0
567210,canada,quebec,hull,j8y 3z5,male,bachelor,57559.0,married,star,3635.03,standard,2012,10,0.0,0.0
960629,canada,british columbia,victoria,v10 6t5,male,bachelor,57559.0,married,star,3635.03,standard,2013,4,0.0,0.0
606074,canada,ontario,ottawa,k1f 2r2,male,high school or below,71708.0,divorced,star,3636.56,standard,2018,5,0.0,0.0
303934,canada,quebec,montreal,h2y 4r4,male,bachelor,92259.0,married,star,3644.83,standard,2013,12,0.0,0.0
329355,canada,british columbia,vancouver,v6e 3d9,female,bachelor,92259.0,married,star,3644.83,standard,2017,5,0.0,0.0
594606,canada,ontario,trenton,k8v 4b2,female,bachelor,92259.0,married,star,3644.83,standard,2016,6,2017.0,2.0
656993,canada,british columbia,vancouver,v1e 4r6,female,bachelor,92259.0,married,star,3644.83,standard,2018,9,0.0,0.0
765989,canada,manitoba,winnipeg,r3r 3t4,male,bachelor,92259.0,married,star,3644.83,standard,2015,3,0.0,0.0
810100,canada,saskatchewan,regina,s6j 3g0,female,bachelor,92259.0,married,star,3644.83,standard,2014,9,0.0,0.0
239490,canada,quebec,montreal,h2t 9k8,female,high school or below,58331.0,married,star,3645.46,standard,2014,6,0.0,0.0
555050,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,star,3649.71,standard,2016,4,0.0,0.0
357466,canada,quebec,montreal,h2t 9k8,female,college,73455.0,single,star,3651.69,standard,2013,10,0.0,0.0
384090,canada,ontario,sudbury,m5v 1g5,female,college,73455.0,single,star,3653.13,standard,2014,12,0.0,0.0
707592,canada,ontario,toronto,p1j 8t7,female,master,107667.0,married,star,22658.54,2018 promotion,2018,4,2018.0,12.0
486897,canada,ontario,kingston,m9k 2p4,female,bachelor,70749.0,single,star,23331.83,2018 promotion,2018,3,0.0,0.0
105932,canada,newfoundland,st. john's,a1c 6h9,male,bachelor,62977.0,married,star,3671.82,standard,2016,7,0.0,0.0
636000,canada,quebec,quebec city,g1b 3l5,male,bachelor,62977.0,married,star,3671.82,standard,2016,6,0.0,0.0
623654,canada,british columbia,vancouver,v6e 3d9,female,bachelor,62044.0,married,star,3673.99,standard,2017,7,2018.0,6.0
724424,canada,british columbia,vancouver,v6e 3d9,female,bachelor,55552.0,married,star,3677.78,standard,2012,7,0.0,0.0
979330,canada,british columbia,whistler,v6t 1y8,female,bachelor,54846.0,married,star,3677.91,standard,2016,10,2017.0,6.0
484592,canada,british columbia,vancouver,v6e 3z3,female,bachelor,76400.0,married,star,3679.14,standard,2015,9,0.0,0.0
614428,canada,ontario,trenton,k8v 4b2,male,bachelor,76400.0,married,star,3679.14,standard,2018,12,0.0,0.0
832665,canada,yukon,whitehorse,y2k 6r0,male,college,73455.0,married,star,3681.25,standard,2016,2,0.0,0.0
246517,canada,ontario,toronto,m2m 7k8,female,college,73455.0,married,star,3683.1,standard,2013,9,0.0,0.0
449417,canada,quebec,hull,j8y 3z5,male,master,77895.0,married,star,3683.47,standard,2014,4,0.0,0.0
526020,canada,ontario,kingston,m9k 2p4,male,college,73455.0,divorced,star,25030.89,2018 promotion,2018,4,0.0,0.0
880948,canada,quebec,montreal,h2t 9k8,female,bachelor,59129.0,married,star,3691.77,standard,2013,11,0.0,0.0
324773,canada,quebec,hull,j8y 3z5,male,college,73455.0,single,star,3692.58,standard,2012,6,0.0,0.0
971030,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,single,star,3692.58,standard,2015,1,2015.0,9.0
860553,canada,british columbia,vancouver,v1e 4r6,male,bachelor,94743.0,married,star,3693.44,standard,2015,5,2016.0,1.0
949890,canada,quebec,quebec city,g1b 3l5,male,bachelor,95924.0,divorced,star,3694.15,standard,2014,3,0.0,0.0
136772,canada,quebec,montreal,h4g 3t4,female,college,73455.0,single,star,3697.04,standard,2013,3,2018.0,2.0
942685,canada,british columbia,dawson creek,u5i 4f1,female,master,94231.0,married,star,3700.39,standard,2016,7,2017.0,3.0
581712,canada,british columbia,vancouver,v6e 3z3,female,bachelor,56594.0,single,star,3702.63,standard,2013,11,0.0,0.0
727363,canada,manitoba,winnipeg,r3r 3t4,male,bachelor,93735.0,married,star,3705.29,standard,2015,9,2016.0,5.0
154726,canada,ontario,toronto,m2m 7k8,male,bachelor,85474.0,married,star,3712.43,standard,2013,12,2017.0,8.0
626312,canada,alberta,edmonton,t9g 1w3,female,bachelor,85474.0,married,star,3712.43,standard,2015,11,2016.0,8.0
789859,canada,quebec,tremblant,h5y 2s9,male,bachelor,91318.0,married,star,3713.79,standard,2012,6,0.0,0.0
213112,canada,british columbia,vancouver,v6e 3z3,female,bachelor,84105.0,married,star,3721.06,standard,2017,9,0.0,0.0
702325,canada,quebec,hull,j8y 3z5,male,bachelor,84105.0,married,star,3721.06,standard,2015,12,2016.0,10.0
647491,canada,ontario,toronto,m2z 4k1,male,college,73455.0,single,star,3728.83,standard,2014,1,0.0,0.0
440511,canada,saskatchewan,regina,s6j 3g0,male,college,73455.0,single,star,3728.87,standard,2017,10,0.0,0.0
779184,canada,nova scotia,halifax,b3j 9s2,male,bachelor,86885.0,married,star,3730.14,standard,2012,7,0.0,0.0
140598,canada,manitoba,winnipeg,r2c 0m5,male,college,73455.0,married,star,3731.5,standard,2013,4,0.0,0.0
266365,canada,quebec,montreal,h2y 2w2,female,college,73455.0,married,star,3731.5,standard,2015,2,0.0,0.0
436226,canada,ontario,toronto,m1r 4k3,male,college,73455.0,married,star,3731.5,standard,2012,7,0.0,0.0
469230,canada,ontario,toronto,p1l 8x8,female,college,73455.0,married,star,3731.5,standard,2015,4,0.0,0.0
754936,canada,manitoba,winnipeg,r2c 0m5,male,college,73455.0,married,star,3731.5,standard,2018,8,0.0,0.0
892639,canada,alberta,banff,t4v 1d4,male,college,73455.0,married,star,3731.5,standard,2013,6,2016.0,11.0
965674,canada,british columbia,vancouver,v6e 3d9,female,bachelor,87354.0,married,star,3732.31,standard,2015,9,0.0,0.0
964791,canada,quebec,tremblant,h5y 2s9,male,bachelor,47670.0,single,star,3733.03,standard,2017,12,0.0,0.0
183885,canada,alberta,banff,t4v 1d4,female,college,73455.0,single,star,3735.84,standard,2012,12,0.0,0.0
542934,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,married,star,3740.4,standard,2018,9,0.0,0.0
155354,canada,ontario,toronto,p2t 6g3,female,doctor,86055.0,divorced,star,3741.57,standard,2016,1,0.0,0.0
828136,canada,british columbia,vancouver,v1e 4r6,female,college,73455.0,single,star,3742.58,standard,2013,7,0.0,0.0
255767,canada,british columbia,vancouver,v1e 4r6,male,college,73455.0,single,star,3744.58,standard,2018,9,0.0,0.0
216725,canada,ontario,ottawa,k1g 4z0,female,bachelor,62259.0,married,star,3746.75,standard,2016,3,0.0,0.0
537387,canada,ontario,toronto,m2p 4f6,male,bachelor,62259.0,married,star,3746.75,standard,2015,6,0.0,0.0
955716,canada,british columbia,kelowna,v09 2e9,male,bachelor,62259.0,married,star,3746.75,standard,2012,9,0.0,0.0
217802,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,star,3747.06,standard,2012,11,0.0,0.0
511472,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,divorced,star,3748.14,standard,2017,3,0.0,0.0
720300,canada,british columbia,victoria,v10 6t5,female,bachelor,92049.0,divorced,star,3748.99,standard,2015,8,2018.0,5.0
963464,canada,quebec,hull,j8y 3z5,male,bachelor,92049.0,divorced,star,3748.99,standard,2016,12,0.0,0.0
899509,canada,ontario,london,m5b 3e4,female,bachelor,57243.0,married,star,3755.26,standard,2016,1,0.0,0.0
731494,canada,quebec,tremblant,h5y 2s9,male,bachelor,74568.0,married,star,3758.95,standard,2015,5,0.0,0.0
738435,canada,alberta,edmonton,t3g 6y6,female,bachelor,99667.0,single,star,3764.47,standard,2014,4,0.0,0.0
578688,canada,british columbia,vancouver,v5r 1w3,male,high school or below,65392.0,married,star,3766.37,standard,2016,3,0.0,0.0
184009,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,63673.0,married,star,3768.09,standard,2015,1,0.0,0.0
284461,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,married,star,3771.62,standard,2012,7,0.0,0.0
371875,canada,quebec,montreal,h2t 9k8,female,college,73455.0,married,star,3771.62,standard,2012,8,0.0,0.0
633627,canada,ontario,kingston,m9k 2p4,male,bachelor,80537.0,married,star,3774.86,standard,2014,8,0.0,0.0
414382,canada,quebec,montreal,h2t 9k8,female,bachelor,82198.0,married,star,3776.67,standard,2018,9,0.0,0.0
677704,canada,ontario,toronto,m8y 4k8,female,bachelor,74090.0,married,star,3781.45,standard,2013,4,0.0,0.0
498514,canada,ontario,toronto,m1r 4k3,male,college,73455.0,married,star,25755.28,2018 promotion,2018,2,0.0,0.0
317205,canada,quebec,montreal,h3t 8l4,female,bachelor,80326.0,married,star,3790.19,standard,2017,2,0.0,0.0
479509,canada,quebec,quebec city,g1b 3l5,male,bachelor,62063.0,married,star,3791.55,standard,2017,7,0.0,0.0
934529,canada,quebec,montreal,h2t 2j6,male,master,101393.0,married,star,3794.96,standard,2016,8,2017.0,11.0
103916,canada,alberta,edmonton,t3g 6y6,female,high school or below,60894.0,married,star,3803.92,standard,2014,3,0.0,0.0
332869,canada,quebec,hull,j8y 3z5,female,bachelor,101352.0,married,star,3808.12,standard,2015,7,0.0,0.0
346554,canada,british columbia,vancouver,v6e 3d9,male,bachelor,101352.0,married,star,3808.12,standard,2012,7,0.0,0.0
394454,canada,british columbia,vancouver,v5r 1w3,male,bachelor,101352.0,married,star,3808.12,standard,2014,12,0.0,0.0
510264,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,101352.0,married,star,3808.12,standard,2018,1,0.0,0.0
535944,canada,ontario,toronto,p5s 6r4,male,bachelor,101352.0,married,star,3808.12,standard,2014,8,0.0,0.0
572282,canada,manitoba,winnipeg,r3r 3t4,female,bachelor,101352.0,married,star,3808.12,standard,2012,11,0.0,0.0
808341,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,101352.0,married,star,3808.12,standard,2018,11,0.0,0.0
818271,canada,ontario,toronto,m2p 4f6,female,bachelor,101352.0,married,star,3808.12,standard,2018,1,0.0,0.0
898787,canada,quebec,montreal,h3t 8l4,female,bachelor,101352.0,married,star,3808.12,standard,2013,8,0.0,0.0
402082,canada,ontario,toronto,p1j 8t7,female,doctor,218373.0,married,star,3815.32,standard,2013,2,0.0,0.0
518236,canada,british columbia,vancouver,v5r 1w3,female,doctor,218373.0,married,star,3815.32,standard,2016,12,0.0,0.0
405768,canada,nova scotia,halifax,b3c 2m8,female,bachelor,92213.0,divorced,star,3816.41,standard,2017,3,2017.0,11.0
423609,canada,quebec,quebec city,g1b 3l5,female,bachelor,92213.0,divorced,star,3816.41,standard,2014,6,0.0,0.0
825920,canada,newfoundland,st. john's,a1c 6h9,male,bachelor,50362.0,married,star,3818.47,standard,2013,5,2013.0,9.0
160993,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,single,star,3819.62,standard,2015,10,0.0,0.0
192691,canada,quebec,quebec city,g1b 3l5,male,bachelor,89853.0,married,star,3821.82,standard,2016,4,0.0,0.0
661035,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,single,star,3823.85,standard,2012,5,0.0,0.0
243061,canada,british columbia,whistler,v6t 1y8,male,bachelor,86623.0,divorced,star,3829.09,standard,2016,8,0.0,0.0
