Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed
324066,2018,8,0,0,0.0,0
324125,2018,8,0,0,0.0,0
324143,2018,8,0,0,0.0,0
324248,2018,8,0,0,0.0,0
324364,2018,8,0,0,0.0,0
324404,2018,8,0,0,0.0,0
324713,2018,8,0,0,0.0,0
324801,2018,8,0,0,0.0,0
324881,2018,8,0,0,0.0,0
324900,2018,8,0,0,0.0,0
324997,2018,8,0,0,0.0,0
325134,2018,8,0,0,0.0,0
325268,2018,8,0,0,0.0,0
325367,2018,8,0,0,0.0,0
325599,2018,8,0,0,0.0,0
325661,2018,8,0,0,0.0,0
325802,2018,8,0,0,0.0,0
326174,2018,8,0,0,0.0,0
826697,2018,5,0,0,0.0,0
826697,2018,6,0,0,0.0,0
326603,2018,8,0,0,0.0,0
326703,2018,8,0,0,0.0,0
326803,2018,8,0,0,0.0,0
327019,2018,8,0,0,0.0,0
327098,2018,8,0,0,0.0,0
327163,2018,8,0,0,0.0,0
327203,2018,8,0,0,0.0,0
327285,2018,8,0,0,0.0,0
327320,2018,8,0,0,0.0,0
327365,2018,8,0,0,0.0,0
327498,2018,8,0,0,0.0,0
327555,2018,8,0,0,0.0,0
327565,2018,8,0,0,0.0,0
327653,2018,8,0,0,0.0,0
327688,2018,8,0,0,0.0,0
327866,2018,8,0,0,0.0,0
826697,2018,7,0,0,0.0,0
327910,2018,8,0,0,0.0,0
826697,2018,8,0,0,0.0,0
328181,2018,8,0,0,0.0,0
328323,2018,8,0,0,0.0,0
328394,2018,8,0,0,0.0,0
328602,2018,8,0,0,0.0,0
328623,2018,8,0,0,0.0,0
329056,2018,8,0,0,0.0,0
826697,2018,9,0,0,0.0,0
329162,2018,8,0,0,0.0,0
329215,2018,8,0,0,0.0,0
329281,2018,8,0,0,0.0,0
329382,2018,8,0,0,0.0,0
329446,2018,8,0,0,0.0,0
329660,2018,8,0,0,0.0,0
329735,2018,8,0,0,0.0,0
329833,2018,8,0,0,0.0,0
330040,2018,8,0,0,0.0,0
330278,2018,8,0,0,0.0,0
330316,2018,8,0,0,0.0,0
330365,2018,8,0,0,0.0,0
330515,2018,8,0,0,0.0,0
330741,2018,8,0,0,0.0,0
826697,2018,10,0,0,0.0,0
330870,2018,8,0,0,0.0,0
330947,2018,8,0,0,0.0,0
331094,2018,8,0,0,0.0,0
331184,2018,8,0,0,0.0,0
331258,2018,8,0,0,0.0,0
331301,2018,8,0,0,0.0,0
331598,2018,8,0,0,0.0,0
826697,2018,11,0,0,0.0,0
331698,2018,8,0,0,0.0,0
331699,2018,8,0,0,0.0,0
331857,2018,8,0,0,0.0,0
331992,2018,8,0,0,0.0,0
826697,2018,12,0,0,0.0,0
332003,2018,8,0,0,0.0,0
332027,2018,8,0,0,0.0,0
332077,2018,8,0,0,0.0,0
332289,2018,8,0,0,0.0,0
332387,2018,8,0,0,0.0,0
332855,2018,8,0,0,0.0,0
827309,2017,1,0,0,0.0,0
333295,2018,8,0,0,0.0,0
333451,2018,8,0,0,0.0,0
333644,2018,8,0,0,0.0,0
333680,2018,8,0,0,0.0,0
333694,2018,8,0,0,0.0,0
334003,2018,8,0,0,0.0,0
334192,2018,8,0,0,0.0,0
334224,2018,8,0,0,0.0,0
334324,2018,8,0,0,0.0,0
334574,2018,8,0,0,0.0,0
827309,2017,3,0,0,0.0,0
335143,2018,8,0,0,0.0,0
335306,2018,8,0,0,0.0,0
335371,2018,8,0,0,0.0,0
335421,2018,8,0,0,0.0,0
335671,2018,8,0,0,0.0,0
335755,2018,8,0,0,0.0,0
335839,2018,8,0,0,0.0,0
335964,2018,8,0,0,0.0,0
336025,2018,8,0,0,0.0,0
336076,2018,8,0,0,0.0,0
336143,2018,8,0,0,0.0,0
827309,2017,4,0,0,0.0,0
336247,2018,8,0,0,0.0,0
336341,2018,8,0,0,0.0,0
336451,2018,8,0,0,0.0,0
336665,2018,8,0,0,0.0,0
336724,2018,8,0,0,0.0,0
336809,2018,8,0,0,0.0,0
336831,2018,8,0,0,0.0,0
336878,2018,8,0,0,0.0,0
337148,2018,8,0,0,0.0,0
337235,2018,8,0,0,0.0,0
337341,2018,8,0,0,0.0,0
337453,2018,8,0,0,0.0,0
337812,2018,8,0,0,0.0,0
337815,2018,8,0,0,0.0,0
337842,2018,8,0,0,0.0,0
337925,2018,8,0,0,0.0,0
337932,2018,8,0,0,0.0,0
337945,2018,8,0,0,0.0,0
337980,2018,8,0,0,0.0,0
338059,2018,8,0,0,0.0,0
338125,2018,8,0,0,0.0,0
338291,2018,8,0,0,0.0,0
338295,2018,8,0,0,0.0,0
338750,2018,8,0,0,0.0,0
338786,2018,8,0,0,0.0,0
338803,2018,8,0,0,0.0,0
338808,2018,8,0,0,0.0,0
338837,2018,8,0,0,0.0,0
339005,2018,8,0,0,0.0,0
339151,2018,8,0,0,0.0,0
339274,2018,8,0,0,0.0,0
339819,2018,8,0,0,0.0,0
339880,2018,8,0,0,0.0,0
339941,2018,8,0,0,0.0,0
340156,2018,8,0,0,0.0,0
340277,2018,8,0,0,0.0,0
340467,2018,8,0,0,0.0,0
340492,2018,8,0,0,0.0,0
340583,2018,8,0,0,0.0,0
340604,2018,8,0,0,0.0,0
340736,2018,8,0,0,0.0,0
340782,2018,8,0,0,0.0,0
340802,2018,8,0,0,0.0,0
340881,2018,8,0,0,0.0,0
340934,2018,8,0,0,0.0,0
341594,2018,8,0,0,0.0,0
341728,2018,8,0,0,0.0,0
341897,2018,8,0,0,0.0,0
341904,2018,8,0,0,0.0,0
827309,2017,7,0,0,0.0,0
342527,2018,8,0,0,0.0,0
342554,2018,8,0,0,0.0,0
342569,2018,8,0,0,0.0,0
342679,2018,8,0,0,0.0,0
342738,2018,8,0,0,0.0,0
342929,2018,8,0,0,0.0,0
342945,2018,8,0,0,0.0,0
342958,2018,8,0,0,0.0,0
343011,2018,8,0,0,0.0,0
343218,2018,8,0,0,0.0,0
343377,2018,8,0,0,0.0,0
343383,2018,8,0,0,0.0,0
343706,2018,8,0,0,0.0,0
343879,2018,8,0,0,0.0,0
343884,2018,8,0,0,0.0,0
344039,2018,8,0,0,0.0,0
344180,2018,8,0,0,0.0,0
344232,2018,8,0,0,0.0,0
344260,2018,8,0,0,0.0,0
344413,2018,8,0,0,0.0,0
344483,2018,8,0,0,0.0,0
344570,2018,8,0,0,0.0,0
344669,2018,8,0,0,0.0,0
344671,2018,8,0,0,0.0,0
344749,2018,8,0,0,0.0,0
344768,2018,8,0,0,0.0,0
974875,2017,9,0,0,0.0,383
504802,2018,9,0,0,0.0,383
345090,2018,8,0,0,0.0,0
345099,2018,8,0,0,0.0,0
345238,2018,8,0,0,0.0,0
345244,2018,8,0,0,0.0,0
345518,2018,8,0,0,0.0,0
345572,2018,8,0,0,0.0,0
345597,2018,8,0,0,0.0,0
345608,2018,8,0,0,0.0,0
345959,2018,8,0,0,0.0,0
346205,2018,8,0,0,0.0,0
346295,2018,8,0,0,0.0,0
346554,2018,8,0,0,0.0,0
827309,2017,11,0,0,0.0,0
661451,2017,11,0,0,0.0,348
767728,2018,11,0,0,0.0,348
561092,2018,8,0,0,0.0,459
347212,2018,8,0,0,0.0,0
397053,2017,7,0,0,0.0,503
347634,2018,8,0,0,0.0,0
347733,2018,8,0,0,0.0,0
347914,2018,8,0,0,0.0,0
347955,2018,8,0,0,0.0,0
347997,2018,8,0,0,0.0,0
348085,2018,8,0,0,0.0,0
348173,2018,8,0,0,0.0,0
155118,2017,4,0,0,0.0,361
348299,2018,8,0,0,0.0,0
348350,2018,8,0,0,0.0,0
696826,2018,1,0,0,0.0,335
827309,2018,4,0,0,0.0,0
348475,2018,8,0,0,0.0,0
348600,2018,8,0,0,0.0,0
348681,2018,8,0,0,0.0,0
348718,2018,8,0,0,0.0,0
348723,2018,8,0,0,0.0,0
348732,2018,8,0,0,0.0,0
348920,2018,8,0,0,0.0,0
969500,2018,4,0,0,0.0,361
349115,2018,8,0,0,0.0,0
898417,2017,2,0,0,0.0,326
349342,2018,8,0,0,0.0,0
349447,2018,8,0,0,0.0,0
349490,2018,8,0,0,0.0,0
349539,2018,8,0,0,0.0,0
311363,2018,2,0,0,0.0,326
349670,2018,8,0,0,0.0,0
349695,2018,8,0,0,0.0,0
349838,2018,8,0,0,0.0,0
350269,2018,8,0,0,0.0,0
350486,2018,8,0,0,0.0,0
350675,2018,8,0,0,0.0,0
350692,2018,8,0,0,0.0,0
350901,2018,8,0,0,0.0,0
351138,2018,8,0,0,0.0,0
351238,2018,8,0,0,0.0,0
351389,2018,8,0,0,0.0,0
351513,2018,8,0,0,0.0,0
351615,2018,8,0,0,0.0,0
351937,2018,8,0,0,0.0,0
827309,2018,7,0,0,0.0,0
352034,2018,8,0,0,0.0,0
352101,2018,8,0,0,0.0,0
352216,2018,8,0,0,0.0,0
352242,2018,8,0,0,0.0,0
352337,2018,8,0,0,0.0,0
827309,2018,8,0,0,0.0,0
352490,2018,8,0,0,0.0,0
352501,2018,8,0,0,0.0,0
827309,2018,9,0,0,0.0,0
352702,2018,8,0,0,0.0,0
352734,2018,8,0,0,0.0,0
352916,2018,8,0,0,0.0,0
353128,2018,8,0,0,0.0,0
353369,2018,8,0,0,0.0,0
353396,2018,8,0,0,0.0,0
353535,2018,8,0,0,0.0,0
353614,2018,8,0,0,0.0,0
827309,2018,10,0,0,0.0,0
354002,2018,8,0,0,0.0,0
827309,2018,11,0,0,0.0,0
354206,2018,8,0,0,0.0,0
354438,2018,8,0,0,0.0,0
354483,2018,8,0,0,0.0,0
827309,2018,12,0,0,0.0,0
355099,2018,8,0,0,0.0,0
355102,2018,8,0,0,0.0,0
355126,2018,8,0,0,0.0,0
355298,2018,8,0,0,0.0,0
355331,2018,8,0,0,0.0,0
355512,2018,8,0,0,0.0,0
355628,2018,8,0,0,0.0,0
355724,2018,8,0,0,0.0,0
355750,2018,8,0,0,0.0,0
355781,2018,8,0,0,0.0,0
355795,2018,8,0,0,0.0,0
355839,2018,8,0,0,0.0,0
355906,2018,8,0,0,0.0,0
356240,2018,8,0,0,0.0,0
356558,2018,8,0,0,0.0,0
356613,2018,8,0,0,0.0,0
356618,2018,8,0,0,0.0,0
356708,2018,8,0,0,0.0,0
356712,2018,8,0,0,0.0,0
356955,2018,8,0,0,0.0,0
357149,2018,8,0,0,0.0,0
357166,2018,8,0,0,0.0,0
357173,2018,8,0,0,0.0,0
357298,2018,8,0,0,0.0,0
357549,2018,8,0,0,0.0,0
827668,2017,1,0,0,0.0,0
357574,2018,8,0,0,0.0,0
357903,2018,8,0,0,0.0,0
357971,2018,8,0,0,0.0,0
358020,2018,8,0,0,0.0,0
827668,2017,3,0,0,0.0,0
358255,2018,8,0,0,0.0,0
358375,2018,8,0,0,0.0,0
358384,2018,8,0,0,0.0,0
358513,2018,8,0,0,0.0,0
358586,2018,8,0,0,0.0,0
358794,2018,8,0,0,0.0,0
358900,2018,8,0,0,0.0,0
358948,2018,8,0,0,0.0,0
358968,2018,8,0,0,0.0,0
358979,2018,8,0,0,0.0,0
358997,2018,8,0,0,0.0,0
359138,2018,8,0,0,0.0,0
359360,2018,8,0,0,0.0,0
359466,2018,8,0,0,0.0,0
359575,2018,8,0,0,0.0,0
359693,2018,8,0,0,0.0,0
360017,2018,8,0,0,0.0,0
360031,2018,8,0,0,0.0,0
360435,2018,8,0,0,0.0,0
360485,2018,8,0,0,0.0,0
360730,2018,8,0,0,0.0,0
360732,2018,8,0,0,0.0,0
360744,2018,8,0,0,0.0,0
360805,2018,8,0,0,0.0,0
361109,2018,8,0,0,0.0,0
361439,2018,8,0,0,0.0,0
361680,2018,8,0,0,0.0,0
361710,2018,8,0,0,0.0,0
362134,2018,8,0,0,0.0,0
362165,2018,8,0,0,0.0,0
362201,2018,8,0,0,0.0,0
362293,2018,8,0,0,0.0,0
362471,2018,8,0,0,0.0,0
362541,2018,8,0,0,0.0,0
362823,2018,8,0,0,0.0,0
827668,2017,6,0,0,0.0,0
363199,2018,8,0,0,0.0,0
363483,2018,8,0,0,0.0,0
363513,2018,8,0,0,0.0,0
363780,2018,8,0,0,0.0,0
827668,2017,7,0,0,0.0,0
363983,2018,8,0,0,0.0,0
364247,2018,8,0,0,0.0,0
364264,2018,8,0,0,0.0,0
364372,2018,8,0,0,0.0,0
364895,2018,8,0,0,0.0,0
364908,2018,8,0,0,0.0,0
364931,2018,8,0,0,0.0,0
827668,2017,9,0,0,0.0,0
365208,2018,8,0,0,0.0,0
365404,2018,8,0,0,0.0,0
365451,2018,8,0,0,0.0,0
365557,2018,8,0,0,0.0,0
365619,2018,8,0,0,0.0,0
365635,2018,8,0,0,0.0,0
365642,2018,8,0,0,0.0,0
365887,2018,8,0,0,0.0,0
366116,2018,8,0,0,0.0,0
366133,2018,8,0,0,0.0,0
366576,2018,8,0,0,0.0,0
366654,2018,8,0,0,0.0,0
366687,2018,8,0,0,0.0,0
366719,2018,8,0,0,0.0,0
827668,2017,10,0,0,0.0,0
366911,2018,8,0,0,0.0,0
367006,2018,8,0,0,0.0,0
367492,2018,8,0,0,0.0,0
367547,2018,8,0,0,0.0,0
827668,2017,11,0,0,0.0,0
827668,2017,12,0,0,0.0,0
367751,2018,8,0,0,0.0,0
827668,2018,1,0,0,0.0,0
368045,2018,8,0,0,0.0,0
827668,2018,2,0,0,0.0,0
368073,2018,8,0,0,0.0,0
368118,2018,8,0,0,0.0,0
827668,2018,3,0,0,0.0,0
827668,2018,4,0,0,0.0,0
368549,2018,8,0,0,0.0,0
368591,2018,8,0,0,0.0,0
368669,2018,8,0,0,0.0,0
368713,2018,8,0,0,0.0,0
368830,2018,8,0,0,0.0,0
368878,2018,8,0,0,0.0,0
369121,2018,8,0,0,0.0,0
369141,2018,8,0,0,0.0,0
369188,2018,8,0,0,0.0,0
369229,2018,8,0,0,0.0,0
369242,2018,8,0,0,0.0,0
369388,2018,8,0,0,0.0,0
369416,2018,8,0,0,0.0,0
369569,2018,8,0,0,0.0,0
369638,2018,8,0,0,0.0,0
369658,2018,8,0,0,0.0,0
369682,2018,8,0,0,0.0,0
827668,2018,5,0,0,0.0,0
369795,2018,8,0,0,0.0,0
369841,2018,8,0,0,0.0,0
369943,2018,8,0,0,0.0,0
370066,2018,8,0,0,0.0,0
370405,2018,8,0,0,0.0,0
827668,2018,6,0,0,0.0,0
370959,2018,8,0,0,0.0,0
370979,2018,8,0,0,0.0,0
827668,2018,7,0,0,0.0,0
371148,2018,8,0,0,0.0,0
371672,2018,8,0,0,0.0,0
827668,2018,8,0,0,0.0,0
371739,2018,8,0,0,0.0,0
372069,2018,8,0,0,0.0,0
372169,2018,8,0,0,0.0,0
827668,2018,9,0,0,0.0,0
372183,2018,8,0,0,0.0,0
372290,2018,8,0,0,0.0,0
372353,2018,8,0,0,0.0,0
827668,2018,10,0,0,0.0,0
372652,2018,8,0,0,0.0,0
827668,2018,11,0,0,0.0,0
827668,2018,12,0,0,0.0,0
373118,2018,8,0,0,0.0,0
373144,2018,8,0,0,0.0,0
373204,2018,8,0,0,0.0,0
373242,2018,8,0,0,0.0,0
373321,2018,8,0,0,0.0,0
373374,2018,8,0,0,0.0,0
373429,2018,8,0,0,0.0,0
373554,2018,8,0,0,0.0,0
373638,2018,8,0,0,0.0,0
373665,2018,8,0,0,0.0,0
373898,2018,8,0,0,0.0,0
374113,2018,8,0,0,0.0,0
374293,2018,8,0,0,0.0,0
374421,2018,8,0,0,0.0,0
374679,2018,8,0,0,0.0,0
374931,2018,8,0,0,0.0,0
374941,2018,8,0,0,0.0,0
374984,2018,8,0,0,0.0,0
828026,2017,2,0,0,0.0,0
375105,2018,8,0,0,0.0,0
375115,2018,8,0,0,0.0,0
375162,2018,8,0,0,0.0,0
375265,2018,8,0,0,0.0,0
375371,2018,8,0,0,0.0,0
375451,2018,8,0,0,0.0,0
375467,2018,8,0,0,0.0,0
375597,2018,8,0,0,0.0,0
376367,2018,8,0,0,0.0,0
376484,2018,8,0,0,0.0,0
376618,2018,8,0,0,0.0,0
376863,2018,8,0,0,0.0,0
376983,2018,8,0,0,0.0,0
377029,2018,8,0,0,0.0,0
377050,2018,8,0,0,0.0,0
377173,2018,8,0,0,0.0,0
377289,2018,8,0,0,0.0,0
377364,2018,8,0,0,0.0,0
377375,2018,8,0,0,0.0,0
828026,2017,7,0,0,0.0,0
377464,2018,8,0,0,0.0,0
828026,2017,8,0,0,0.0,0
377642,2018,8,0,0,0.0,0
377796,2018,8,0,0,0.0,0
377858,2018,8,0,0,0.0,0
377928,2018,8,0,0,0.0,0
378498,2018,8,0,0,0.0,0
378793,2018,8,0,0,0.0,0
828026,2017,9,0,0,0.0,0
378968,2018,8,0,0,0.0,0
379110,2018,8,0,0,0.0,0
828026,2017,10,0,0,0.0,0
379120,2018,8,0,0,0.0,0
379238,2018,8,0,0,0.0,0
379281,2018,8,0,0,0.0,0
379506,2018,8,0,0,0.0,0
379629,2018,8,0,0,0.0,0
379716,2018,8,0,0,0.0,0
379836,2018,8,0,0,0.0,0
380001,2018,8,0,0,0.0,0
380031,2018,8,0,0,0.0,0
380294,2018,8,0,0,0.0,0
828026,2017,11,0,0,0.0,0
380795,2018,8,0,0,0.0,0
380954,2018,8,0,0,0.0,0
828026,2017,12,0,0,0.0,0
381176,2018,8,0,0,0.0,0
381234,2018,8,0,0,0.0,0
381307,2018,8,0,0,0.0,0
381308,2018,8,0,0,0.0,0
381395,2018,8,0,0,0.0,0
381471,2018,8,0,0,0.0,0
381786,2018,8,0,0,0.0,0
381901,2018,8,0,0,0.0,0
382045,2018,8,0,0,0.0,0
828026,2018,1,0,0,0.0,0
382243,2018,8,0,0,0.0,0
382671,2018,8,0,0,0.0,0
382678,2018,8,0,0,0.0,0
382738,2018,8,0,0,0.0,0
382971,2018,8,0,0,0.0,0
382983,2018,8,0,0,0.0,0
383202,2018,8,0,0,0.0,0
383391,2018,8,0,0,0.0,0
828026,2018,2,0,0,0.0,0
383787,2018,8,0,0,0.0,0
383826,2018,8,0,0,0.0,0
828026,2018,3,0,0,0.0,0
828026,2018,4,0,0,0.0,0
384286,2018,8,0,0,0.0,0
384296,2018,8,0,0,0.0,0
384409,2018,8,0,0,0.0,0
384543,2018,8,0,0,0.0,0
828026,2018,5,0,0,0.0,0
384737,2018,8,0,0,0.0,0
384905,2018,8,0,0,0.0,0
384907,2018,8,0,0,0.0,0
384920,2018,8,0,0,0.0,0
385131,2018,8,0,0,0.0,0
385358,2018,8,0,0,0.0,0
828026,2018,6,0,0,0.0,0
385718,2018,8,0,0,0.0,0
385747,2018,8,0,0,0.0,0
385861,2018,8,0,0,0.0,0
828026,2018,7,0,0,0.0,0
386342,2018,8,0,0,0.0,0
386446,2018,8,0,0,0.0,0
386790,2018,8,0,0,0.0,0
386926,2018,8,0,0,0.0,0
386936,2018,8,0,0,0.0,0
828026,2018,8,0,0,0.0,0
386986,2018,8,0,0,0.0,0
387203,2018,8,0,0,0.0,0
387523,2018,8,0,0,0.0,0
387553,2018,8,0,0,0.0,0
387570,2018,8,0,0,0.0,0
387648,2018,8,0,0,0.0,0
828026,2018,9,0,0,0.0,0
387834,2018,8,0,0,0.0,0
388140,2018,8,0,0,0.0,0
388292,2018,8,0,0,0.0,0
388478,2018,8,0,0,0.0,0
388639,2018,8,0,0,0.0,0
388985,2018,8,0,0,0.0,0
389081,2018,8,0,0,0.0,0
389430,2018,8,0,0,0.0,0
389488,2018,8,0,0,0.0,0
389706,2018,8,0,0,0.0,0
828026,2018,10,0,0,0.0,0
828026,2018,11,0,0,0.0,0
828026,2018,12,0,0,0.0,0
390117,2018,8,0,0,0.0,0
390190,2018,8,0,0,0.0,0
390203,2018,8,0,0,0.0,0
390343,2018,8,0,0,0.0,0
390350,2018,8,0,0,0.0,0
390480,2018,8,0,0,0.0,0
390546,2018,8,0,0,0.0,0
390562,2018,8,0,0,0.0,0
390651,2018,8,0,0,0.0,0
390719,2018,8,0,0,0.0,0
391034,2018,8,0,0,0.0,0
391091,2018,8,0,0,0.0,0
391106,2018,8,0,0,0.0,0
391542,2018,8,0,0,0.0,0
391564,2018,8,0,0,0.0,0
391761,2018,8,0,0,0.0,0
391861,2018,8,0,0,0.0,0
391900,2018,8,0,0,0.0,0
391927,2018,8,0,0,0.0,0
392098,2018,8,0,0,0.0,0
392402,2018,8,0,0,0.0,0
392558,2018,8,0,0,0.0,0
392582,2018,8,0,0,0.0,0
392619,2018,8,0,0,0.0,0
392682,2018,8,0,0,0.0,0
392713,2018,8,0,0,0.0,0
392781,2018,8,0,0,0.0,0
392989,2018,8,0,0,0.0,0
393101,2018,8,0,0,0.0,0
393130,2018,8,0,0,0.0,0
393329,2018,8,0,0,0.0,0
393403,2018,8,0,0,0.0,0
393565,2018,8,0,0,0.0,0
393975,2018,8,0,0,0.0,0
394078,2018,8,0,0,0.0,0
394167,2018,8,0,0,0.0,0
394200,2018,8,0,0,0.0,0
394213,2018,8,0,0,0.0,0
394248,2018,8,0,0,0.0,0
394363,2018,8,0,0,0.0,0
394454,2018,8,0,0,0.0,0
394812,2018,8,0,0,0.0,0
395026,2018,8,0,0,0.0,0
395121,2018,8,0,0,0.0,0
395189,2018,8,0,0,0.0,0
395300,2018,8,0,0,0.0,0
395324,2018,8,0,0,0.0,0
395511,2018,8,0,0,0.0,0
395512,2018,8,0,0,0.0,0
395887,2018,8,0,0,0.0,0
395912,2018,8,0,0,0.0,0
395962,2018,8,0,0,0.0,0
396048,2018,8,0,0,0.0,0
396267,2018,8,0,0,0.0,0
396471,2018,8,0,0,0.0,0
396726,2018,8,0,0,0.0,0
396867,2018,8,0,0,0.0,0
396998,2018,8,0,0,0.0,0
397053,2018,8,0,0,0.0,0
397065,2018,8,0,0,0.0,0
397099,2018,8,0,0,0.0,0
397104,2018,8,0,0,0.0,0
397141,2018,8,0,0,0.0,0
397248,2018,8,0,0,0.0,0
397272,2018,8,0,0,0.0,0
397376,2018,8,0,0,0.0,0
397377,2018,8,0,0,0.0,0
397706,2018,8,0,0,0.0,0
397820,2018,8,0,0,0.0,0
397848,2018,8,0,0,0.0,0
397891,2018,8,0,0,0.0,0
397934,2018,8,0,0,0.0,0
397962,2018,8,0,0,0.0,0
398074,2018,8,0,0,0.0,0
398351,2018,8,0,0,0.0,0
398586,2018,8,0,0,0.0,0
398611,2018,8,0,0,0.0,0
398965,2018,8,0,0,0.0,0
399372,2018,8,0,0,0.0,0
399379,2018,8,0,0,0.0,0
399397,2018,8,0,0,0.0,0
399704,2018,8,0,0,0.0,0
399917,2018,8,0,0,0.0,0
399973,2018,8,0,0,0.0,0
399982,2018,8,0,0,0.0,0
400030,2018,8,0,0,0.0,0
400079,2018,8,0,0,0.0,0
400513,2018,8,0,0,0.0,0
400702,2018,8,0,0,0.0,0
400802,2018,8,0,0,0.0,0
400844,2018,8,0,0,0.0,0
400873,2018,8,0,0,0.0,0
401007,2018,8,0,0,0.0,0
401036,2018,8,0,0,0.0,0
401055,2018,8,0,0,0.0,0
401060,2018,8,0,0,0.0,0
401062,2018,8,0,0,0.0,0
401336,2018,8,0,0,0.0,0
401350,2018,8,0,0,0.0,0
401645,2018,8,0,0,0.0,0
401710,2018,8,0,0,0.0,0
401769,2018,8,0,0,0.0,0
401857,2018,8,0,0,0.0,0
401859,2018,8,0,0,0.0,0
401943,2018,8,0,0,0.0,0
402052,2018,8,0,0,0.0,0
402136,2018,8,0,0,0.0,0
402177,2018,8,0,0,0.0,0
402624,2018,8,0,0,0.0,0
402638,2018,8,0,0,0.0,0
402918,2018,8,0,0,0.0,0
402964,2018,8,0,0,0.0,0
402966,2018,8,0,0,0.0,0
403052,2018,8,0,0,0.0,0
403118,2018,8,0,0,0.0,0
403258,2018,8,0,0,0.0,0
403463,2018,8,0,0,0.0,0
403529,2018,8,0,0,0.0,0
403675,2018,8,0,0,0.0,0
403893,2018,8,0,0,0.0,0
404012,2018,8,0,0,0.0,0
404106,2018,8,0,0,0.0,0
404314,2018,8,0,0,0.0,0
404431,2018,8,0,0,0.0,0
404475,2018,8,0,0,0.0,0
404846,2018,8,0,0,0.0,0
405030,2018,8,0,0,0.0,0
405418,2018,8,0,0,0.0,0
405465,2018,8,0,0,0.0,0
405597,2018,8,0,0,0.0,0
405698,2018,8,0,0,0.0,0
405699,2018,8,0,0,0.0,0
405740,2018,8,0,0,0.0,0
406047,2018,8,0,0,0.0,0
406099,2018,8,0,0,0.0,0
406254,2018,8,0,0,0.0,0
406564,2018,8,0,0,0.0,0
406574,2018,8,0,0,0.0,0
406988,2018,8,0,0,0.0,0
407008,2018,8,0,0,0.0,0
407119,2018,8,0,0,0.0,0
407173,2018,8,0,0,0.0,0
407233,2018,8,0,0,0.0,0
407238,2018,8,0,0,0.0,0
407340,2018,8,0,0,0.0,0
407377,2018,8,0,0,0.0,0
407404,2018,8,0,0,0.0,0
407433,2018,8,0,0,0.0,0
407641,2018,8,0,0,0.0,0
407648,2018,8,0,0,0.0,0
407768,2018,8,0,0,0.0,0
407798,2018,8,0,0,0.0,0
407924,2018,8,0,0,0.0,0
407933,2018,8,0,0,0.0,0
408047,2018,8,0,0,0.0,0
831812,2017,1,0,0,0.0,0
408170,2018,8,0,0,0.0,0
408309,2018,8,0,0,0.0,0
408493,2018,8,0,0,0.0,0
408500,2018,8,0,0,0.0,0
408863,2018,8,0,0,0.0,0
408915,2018,8,0,0,0.0,0
408990,2018,8,0,0,0.0,0
409174,2018,8,0,0,0.0,0
409512,2018,8,0,0,0.0,0
409768,2018,8,0,0,0.0,0
409798,2018,8,0,0,0.0,0
409914,2018,8,0,0,0.0,0
831812,2017,11,0,0,0.0,378
410209,2018,8,0,0,0.0,0
410341,2018,8,0,0,0.0,0
831812,2017,2,0,0,0.0,0
410373,2018,8,0,0,0.0,0
410790,2018,8,0,0,0.0,0
410921,2018,8,0,0,0.0,0
410963,2018,8,0,0,0.0,0
411030,2018,8,0,0,0.0,0
411242,2018,8,0,0,0.0,0
411272,2018,8,0,0,0.0,0
411298,2018,8,0,0,0.0,0
411365,2018,8,0,0,0.0,0
411420,2018,8,0,0,0.0,0
411523,2018,8,0,0,0.0,0
411651,2018,8,0,0,0.0,0
411686,2018,8,0,0,0.0,0
411715,2018,8,0,0,0.0,0
411734,2018,8,0,0,0.0,0
411744,2018,8,0,0,0.0,0
412024,2018,8,0,0,0.0,0
412203,2018,8,0,0,0.0,0
412284,2018,8,0,0,0.0,0
412362,2018,8,0,0,0.0,0
412402,2018,8,0,0,0.0,0
412480,2018,8,0,0,0.0,0
412487,2018,8,0,0,0.0,0
412743,2018,8,0,0,0.0,0
412793,2018,8,0,0,0.0,0
412817,2018,8,0,0,0.0,0
412880,2018,8,0,0,0.0,0
413088,2018,8,0,0,0.0,0
413115,2018,8,0,0,0.0,0
413185,2018,8,0,0,0.0,0
413282,2018,8,0,0,0.0,0
413305,2018,8,0,0,0.0,0
413330,2018,8,0,0,0.0,0
413345,2018,8,0,0,0.0,0
413426,2018,8,0,0,0.0,0
831812,2017,3,0,0,0.0,0
413620,2018,8,0,0,0.0,0
413659,2018,8,0,0,0.0,0
413741,2018,8,0,0,0.0,0
413853,2018,8,0,0,0.0,0
414157,2018,8,0,0,0.0,0
414318,2018,8,0,0,0.0,0
414382,2018,8,0,0,0.0,0
414661,2018,8,0,0,0.0,0
414757,2018,8,0,0,0.0,0
415077,2018,8,0,0,0.0,0
415201,2018,8,0,0,0.0,0
415292,2018,8,0,0,0.0,0
415341,2018,8,0,0,0.0,0
415372,2018,8,0,0,0.0,0
415381,2018,8,0,0,0.0,0
415402,2018,8,0,0,0.0,0
415446,2018,8,0,0,0.0,0
415640,2018,8,0,0,0.0,0
415896,2018,8,0,0,0.0,0
416105,2018,8,0,0,0.0,0
416216,2018,8,0,0,0.0,0
